country,country_slug,section,item_name,item_slug,search_query,image_path,is_duplicate,first_section,status
Ecuador,ecuador,cheer_reasons,Amazing volcanoes,amazing_volcanoes,Amazing volcanoes Ecuador,data/country_card_images/ecuador/amazing_volcanoes.jpg,no,cheer_reasons,downloaded
Ecuador,ecuador,cheer_reasons,Ceviche,ceviche,Ceviche Ecuador,data/country_card_images/ecuador/ceviche.jpg,yes,foods,downloaded
Netherlands,netherlands,animals,Tulip (national flower),tulip_national_flower,Tulip (national flower),data/country_card_images/netherlands/tulip_national_flower.jpg,no,animals,downloaded
Netherlands,netherlands,animals,Heron,heron,Heron,data/country_card_images/netherlands/heron.jpg,no,animals,downloaded
Netherlands,netherlands,animals,Badger,badger,Badger,data/country_card_images/netherlands/badger.jpg,no,animals,downloaded
Netherlands,netherlands,animals,European Beaver,european_beaver,European Beaver,data/country_card_images/netherlands/european_beaver.jpg,no,animals,downloaded
Netherlands,netherlands,foods,Stroopwafels,stroopwafels,Stroopwafels Netherlands,data/country_card_images/netherlands/stroopwafels.jpg,no,foods,downloaded
Netherlands,netherlands,foods,Dutch cheese,dutch_cheese,Dutch cheese Netherlands,data/country_card_images/netherlands/dutch_cheese.jpg,no,foods,downloaded
Netherlands,netherlands,foods,Bitterballen (meat snack),bitterballen_meat_snack,Bitterballen (meat snack) Netherlands,data/country_card_images/netherlands/bitterballen_meat_snack.jpg,no,foods,downloaded
Netherlands,netherlands,foods,Herring,herring,Herring Netherlands,data/country_card_images/netherlands/herring.jpg,no,foods,downloaded
Netherlands,netherlands,foods,Poffertjes (mini pancakes),poffertjes_mini_pancakes,Poffertjes (mini pancakes) Netherlands,data/country_card_images/netherlands/poffertjes_mini_pancakes.jpg,no,foods,downloaded
Netherlands,netherlands,landmarks,Rijksmuseum,rijksmuseum,Rijksmuseum Netherlands,data/country_card_images/netherlands/rijksmuseum.jpg,no,landmarks,downloaded
Netherlands,netherlands,landmarks,Keukenhof Tulip Gardens,keukenhof_tulip_gardens,Keukenhof Tulip Gardens Netherlands,data/country_card_images/netherlands/keukenhof_tulip_gardens.jpg,no,landmarks,downloaded
Netherlands,netherlands,landmarks,Anne Frank House,anne_frank_house,Anne Frank House Netherlands,data/country_card_images/netherlands/anne_frank_house.jpg,no,landmarks,downloaded
Netherlands,netherlands,landmarks,Windmills of Kinderdijk,windmills_of_kinderdijk,Windmills of Kinderdijk Netherlands,data/country_card_images/netherlands/windmills_of_kinderdijk.jpg,no,landmarks,downloaded
Netherlands,netherlands,cheer_reasons,Tulips,tulips,Tulips Netherlands,data/country_card_images/netherlands/tulips.jpg,no,cheer_reasons,downloaded
Netherlands,netherlands,cheer_reasons,Windmills,windmills,Windmills Netherlands,data/country_card_images/netherlands/windmills.jpg,no,cheer_reasons,downloaded
Netherlands,netherlands,cheer_reasons,Total Football legends,total_football_legends,Total Football legends Netherlands,data/country_card_images/netherlands/total_football_legends.jpg,no,cheer_reasons,downloaded
Netherlands,netherlands,cheer_reasons,3x World Cup finalists,3x_world_cup_finalists,3x World Cup finalists Netherlands,data/country_card_images/netherlands/3x_world_cup_finalists.jpg,no,cheer_reasons,downloaded
Netherlands,netherlands,cheer_reasons,Van Dijk is a wall,van_dijk_is_a_wall,Van Dijk is a wall Netherlands,data/country_card_images/netherlands/van_dijk_is_a_wall.jpg,no,cheer_reasons,downloaded
Japan,japan,animals,Japanese Macaque (Snow Monkey),japanese_macaque_snow_monkey,Japanese Macaque (Snow Monkey),data/country_card_images/japan/japanese_macaque_snow_monkey.jpg,no,animals,downloaded
Japan,japan,animals,Red-crowned Crane,red_crowned_crane,Red-crowned Crane,data/country_card_images/japan/red_crowned_crane.jpg,no,animals,downloaded
Japan,japan,animals,Sika Deer,sika_deer,Sika Deer,data/country_card_images/japan/sika_deer.jpg,no,animals,downloaded
Japan,japan,animals,Giant Salamander,giant_salamander,Giant Salamander,data/country_card_images/japan/giant_salamander.jpg,no,animals,downloaded
Japan,japan,foods,Sushi,sushi,Sushi Japan,data/country_card_images/japan/sushi.jpg,no,foods,downloaded
Japan,japan,foods,Ramen,ramen,Ramen Japan,data/country_card_images/japan/ramen.jpg,no,foods,downloaded
Japan,japan,foods,Takoyaki (octopus balls),takoyaki_octopus_balls,Takoyaki (octopus balls) Japan,data/country_card_images/japan/takoyaki_octopus_balls.jpg,no,foods,downloaded
Japan,japan,foods,Mochi,mochi,Mochi Japan,data/country_card_images/japan/mochi.jpg,no,foods,downloaded
Japan,japan,foods,Wagyu beef,wagyu_beef,Wagyu beef Japan,data/country_card_images/japan/wagyu_beef.jpg,no,foods,downloaded
Japan,japan,landmarks,Mount Fuji,mount_fuji,Mount Fuji Japan,data/country_card_images/japan/mount_fuji.jpg,no,landmarks,downloaded
Japan,japan,landmarks,Fushimi Inari Shrine,fushimi_inari_shrine,Fushimi Inari Shrine Japan,data/country_card_images/japan/fushimi_inari_shrine.jpg,no,landmarks,downloaded
Japan,japan,landmarks,Shibuya Crossing,shibuya_crossing,Shibuya Crossing Japan,data/country_card_images/japan/shibuya_crossing.jpg,no,landmarks,downloaded
Japan,japan,landmarks,Hiroshima Peace Memorial,hiroshima_peace_memorial,Hiroshima Peace Memorial Japan,data/country_card_images/japan/hiroshima_peace_memorial.jpg,no,landmarks,downloaded
Japan,japan,cheer_reasons,Sushi,sushi,Sushi Japan,data/country_card_images/japan/sushi.jpg,yes,foods,downloaded
Japan,japan,cheer_reasons,Nintendo & video games,nintendo_video_games,Nintendo & video games Japan,data/country_card_images/japan/nintendo_video_games.jpg,no,cheer_reasons,downloaded
Japan,japan,cheer_reasons,Cherry blossoms,cherry_blossoms,Cherry blossoms Japan,data/country_card_images/japan/cherry_blossoms.jpg,no,cheer_reasons,downloaded
Japan,japan,cheer_reasons,Mount Fuji,mount_fuji,Mount Fuji Japan,data/country_card_images/japan/mount_fuji.jpg,yes,landmarks,downloaded
Japan,japan,cheer_reasons,Beat Germany AND Spain in 2022,beat_germany_and_spain_in_2022,Beat Germany AND Spain in 2022 Japan,data/country_card_images/japan/beat_germany_and_spain_in_2022.jpg,no,cheer_reasons,downloaded
Sweden,sweden,animals,Moose,moose,Moose,data/country_card_images/sweden/moose.jpg,no,animals,downloaded
Sweden,sweden,animals,Arctic Fox,arctic_fox,Arctic Fox,data/country_card_images/sweden/arctic_fox.jpg,no,animals,downloaded
Sweden,sweden,animals,Reindeer,reindeer,Reindeer,data/country_card_images/sweden/reindeer.jpg,no,animals,downloaded
Sweden,sweden,animals,Wolverine,wolverine,Wolverine,data/country_card_images/sweden/wolverine.jpg,no,animals,downloaded
Sweden,sweden,animals,Lynx,lynx,Lynx,data/country_card_images/sweden/lynx.jpg,no,animals,downloaded
Sweden,sweden,foods,Meatballs (köttbullar),meatballs_kottbullar,Meatballs (köttbullar) Sweden,data/country_card_images/sweden/meatballs_kottbullar.jpg,no,foods,downloaded
Sweden,sweden,foods,Cinnamon buns,cinnamon_buns,Cinnamon buns Sweden,data/country_card_images/sweden/cinnamon_buns.jpg,no,foods,downloaded
Sweden,sweden,foods,Gravlax (cured salmon),gravlax_cured_salmon,Gravlax (cured salmon) Sweden,data/country_card_images/sweden/gravlax_cured_salmon.jpg,no,foods,downloaded
Sweden,sweden,foods,Smörgåsbord,smorgasbord,Smörgåsbord Sweden,data/country_card_images/sweden/smorgasbord.jpg,no,foods,downloaded
Sweden,sweden,foods,ABBA-themed candy,abba_themed_candy,ABBA-themed candy Sweden,data/country_card_images/sweden/abba_themed_candy.jpg,no,foods,missing
Sweden,sweden,landmarks,Stockholm Old Town,stockholm_old_town,Stockholm Old Town Sweden,data/country_card_images/sweden/stockholm_old_town.jpg,no,landmarks,downloaded
Sweden,sweden,landmarks,IKEA birthplace (Älmhult),ikea_birthplace_almhult,IKEA birthplace (Älmhult) Sweden,data/country_card_images/sweden/ikea_birthplace_almhult.jpg,no,landmarks,downloaded
Sweden,sweden,landmarks,ABBA Museum,abba_museum,ABBA Museum Sweden,data/country_card_images/sweden/abba_museum.jpg,no,landmarks,downloaded
Sweden,sweden,landmarks,Northern Lights,northern_lights,Northern Lights Sweden,data/country_card_images/sweden/northern_lights.jpg,no,landmarks,downloaded
Sweden,sweden,cheer_reasons,ABBA,abba,ABBA Sweden,data/country_card_images/sweden/abba.jpg,no,cheer_reasons,downloaded
Sweden,sweden,cheer_reasons,IKEA,ikea,IKEA Sweden,data/country_card_images/sweden/ikea.jpg,no,cheer_reasons,downloaded
Sweden,sweden,cheer_reasons,Minecraft,minecraft,Minecraft Sweden,data/country_card_images/sweden/minecraft.jpg,no,cheer_reasons,downloaded
Sweden,sweden,cheer_reasons,Zlatan Ibrahimović legend,zlatan_ibrahimovic_legend,Zlatan Ibrahimović legend Sweden,data/country_card_images/sweden/zlatan_ibrahimovic_legend.jpg,no,cheer_reasons,downloaded
Sweden,sweden,cheer_reasons,Moose,moose,Moose Sweden,data/country_card_images/sweden/moose.jpg,yes,animals,downloaded
Tunisia,tunisia,animals,Fennec Fox,fennec_fox,Fennec Fox,data/country_card_images/tunisia/fennec_fox.jpg,no,animals,downloaded
Tunisia,tunisia,animals,Barbary Stag,barbary_stag,Barbary Stag,data/country_card_images/tunisia/barbary_stag.jpg,no,animals,downloaded
Tunisia,tunisia,animals,Flamingo,flamingo,Flamingo,data/country_card_images/tunisia/flamingo.jpg,no,animals,downloaded
Tunisia,tunisia,animals,Loggerhead Sea Turtle,loggerhead_sea_turtle,Loggerhead Sea Turtle,data/country_card_images/tunisia/loggerhead_sea_turtle.jpg,no,animals,downloaded
Tunisia,tunisia,foods,Couscous,couscous,Couscous Tunisia,data/country_card_images/tunisia/couscous.jpg,no,foods,downloaded
Tunisia,tunisia,foods,Brik (fried pastry with egg),brik_fried_pastry_with_egg,Brik (fried pastry with egg) Tunisia,data/country_card_images/tunisia/brik_fried_pastry_with_egg.jpg,no,foods,downloaded
Tunisia,tunisia,foods,Merguez sausage,merguez_sausage,Merguez sausage Tunisia,data/country_card_images/tunisia/merguez_sausage.jpg,no,foods,downloaded
Tunisia,tunisia,foods,Lablabi (chickpea soup),lablabi_chickpea_soup,Lablabi (chickpea soup) Tunisia,data/country_card_images/tunisia/lablabi_chickpea_soup.jpg,no,foods,missing
Tunisia,tunisia,landmarks,Carthage ruins,carthage_ruins,Carthage ruins Tunisia,data/country_card_images/tunisia/carthage_ruins.jpg,no,landmarks,downloaded
Tunisia,tunisia,landmarks,Sidi Bou Said,sidi_bou_said,Sidi Bou Said Tunisia,data/country_card_images/tunisia/sidi_bou_said.jpg,no,landmarks,downloaded
Tunisia,tunisia,landmarks,El Djem Amphitheater,el_djem_amphitheater,El Djem Amphitheater Tunisia,data/country_card_images/tunisia/el_djem_amphitheater.jpg,no,landmarks,downloaded
Tunisia,tunisia,landmarks,Sahara Desert,sahara_desert,Sahara Desert Tunisia,data/country_card_images/tunisia/sahara_desert.jpg,no,landmarks,downloaded
Tunisia,tunisia,cheer_reasons,Fennec fox,fennec_fox,Fennec fox Tunisia,data/country_card_images/tunisia/fennec_fox.jpg,yes,animals,downloaded
Tunisia,tunisia,cheer_reasons,Sahara Desert,sahara_desert,Sahara Desert Tunisia,data/country_card_images/tunisia/sahara_desert.jpg,yes,landmarks,downloaded
Tunisia,tunisia,cheer_reasons,First African team to win a WC match,first_african_team_to_win_a_wc_match,First African team to win a WC match Tunisia,data/country_card_images/tunisia/first_african_team_to_win_a_wc_match.jpg,no,cheer_reasons,downloaded
Tunisia,tunisia,cheer_reasons,Carthage ruins,carthage_ruins,Carthage ruins Tunisia,data/country_card_images/tunisia/carthage_ruins.jpg,yes,landmarks,downloaded
Tunisia,tunisia,cheer_reasons,Delicious couscous,delicious_couscous,Delicious couscous Tunisia,data/country_card_images/tunisia/delicious_couscous.jpg,no,cheer_reasons,downloaded
Belgium,belgium,animals,Belgian Blue Cattle,belgian_blue_cattle,Belgian Blue Cattle,data/country_card_images/belgium/belgian_blue_cattle.jpg,no,animals,downloaded
Belgium,belgium,animals,Red Squirrel,red_squirrel,Red Squirrel,data/country_card_images/belgium/red_squirrel.jpg,no,animals,downloaded
Belgium,belgium,animals,Common Kestrel,common_kestrel,Common Kestrel,data/country_card_images/belgium/common_kestrel.jpg,no,animals,downloaded
Belgium,belgium,animals,Stickleback,stickleback,Stickleback,data/country_card_images/belgium/stickleback.jpg,no,animals,downloaded
Belgium,belgium,foods,Belgian waffles,belgian_waffles,Belgian waffles Belgium,data/country_card_images/belgium/belgian_waffles.jpg,no,foods,downloaded
Belgium,belgium,foods,Belgian chocolate,belgian_chocolate,Belgian chocolate Belgium,data/country_card_images/belgium/belgian_chocolate.jpg,no,foods,downloaded
Belgium,belgium,foods,Moules-frites (mussels & fries),moules_frites_mussels_fries,Moules-frites (mussels & fries) Belgium,data/country_card_images/belgium/moules_frites_mussels_fries.jpg,no,foods,downloaded
Belgium,belgium,foods,Belgian beer,belgian_beer,Belgian beer Belgium,data/country_card_images/belgium/belgian_beer.jpg,no,foods,downloaded
Belgium,belgium,landmarks,Grand Place Brussels,grand_place_brussels,Grand Place Brussels Belgium,data/country_card_images/belgium/grand_place_brussels.jpg,no,landmarks,downloaded
Belgium,belgium,landmarks,Bruges canals,bruges_canals,Bruges canals Belgium,data/country_card_images/belgium/bruges_canals.jpg,no,landmarks,downloaded
Belgium,belgium,landmarks,Atomium,atomium,Atomium Belgium,data/country_card_images/belgium/atomium.jpg,no,landmarks,downloaded
Belgium,belgium,landmarks,Ghent Gravensteen Castle,ghent_gravensteen_castle,Ghent Gravensteen Castle Belgium,data/country_card_images/belgium/ghent_gravensteen_castle.jpg,no,landmarks,downloaded
Belgium,belgium,cheer_reasons,Belgian waffles,belgian_waffles,Belgian waffles Belgium,data/country_card_images/belgium/belgian_waffles.jpg,yes,foods,downloaded
Belgium,belgium,cheer_reasons,Chocolate,chocolate,Chocolate Belgium,data/country_card_images/belgium/chocolate.jpg,no,cheer_reasons,downloaded
Belgium,belgium,cheer_reasons,3rd place in 2018,3rd_place_in_2018,3rd place in 2018 Belgium,data/country_card_images/belgium/3rd_place_in_2018.jpg,no,cheer_reasons,downloaded
Belgium,belgium,cheer_reasons,Kevin De Bruyne is a genius,kevin_de_bruyne_is_a_genius,Kevin De Bruyne is a genius Belgium,data/country_card_images/belgium/kevin_de_bruyne_is_a_genius.jpg,no,cheer_reasons,downloaded
Belgium,belgium,cheer_reasons,3 languages in one country,3_languages_in_one_country,3 languages in one country Belgium,data/country_card_images/belgium/3_languages_in_one_country.jpg,no,cheer_reasons,downloaded
Egypt,egypt,animals,Egyptian Cobra,egyptian_cobra,Egyptian Cobra,data/country_card_images/egypt/egyptian_cobra.jpg,no,animals,downloaded
Egypt,egypt,animals,Nile Crocodile,nile_crocodile,Nile Crocodile,data/country_card_images/egypt/nile_crocodile.jpg,no,animals,downloaded
Egypt,egypt,animals,African Wild Cat,african_wild_cat,African Wild Cat,data/country_card_images/egypt/african_wild_cat.jpg,no,animals,downloaded
Egypt,egypt,animals,Flamingo,flamingo,Flamingo,data/country_card_images/egypt/flamingo.jpg,no,animals,downloaded
Egypt,egypt,animals,Ibis,ibis,Ibis,data/country_card_images/egypt/ibis.jpg,no,animals,downloaded
Egypt,egypt,foods,Koshari (lentil pasta),koshari_lentil_pasta,Koshari (lentil pasta) Egypt,data/country_card_images/egypt/koshari_lentil_pasta.jpg,no,foods,downloaded
Egypt,egypt,foods,Ful Medames (fava beans),ful_medames_fava_beans,Ful Medames (fava beans) Egypt,data/country_card_images/egypt/ful_medames_fava_beans.jpg,no,foods,downloaded
Egypt,egypt,foods,Ta'amiya (Egyptian falafel),ta_amiya_egyptian_falafel,Ta'amiya (Egyptian falafel) Egypt,data/country_card_images/egypt/ta_amiya_egyptian_falafel.jpg,no,foods,downloaded
Egypt,egypt,foods,Egyptian feteer (pie),egyptian_feteer_pie,Egyptian feteer (pie) Egypt,data/country_card_images/egypt/egyptian_feteer_pie.jpg,no,foods,downloaded
Egypt,egypt,landmarks,Great Pyramids of Giza,great_pyramids_of_giza,Great Pyramids of Giza Egypt,data/country_card_images/egypt/great_pyramids_of_giza.jpg,no,landmarks,downloaded
Egypt,egypt,landmarks,Sphinx,sphinx,Sphinx Egypt,data/country_card_images/egypt/sphinx.jpg,no,landmarks,downloaded
Egypt,egypt,landmarks,Valley of the Kings,valley_of_the_kings,Valley of the Kings Egypt,data/country_card_images/egypt/valley_of_the_kings.jpg,no,landmarks,downloaded
Egypt,egypt,landmarks,Luxor Temple,luxor_temple,Luxor Temple Egypt,data/country_card_images/egypt/luxor_temple.jpg,no,landmarks,downloaded
Egypt,egypt,cheer_reasons,Pyramids of Giza,pyramids_of_giza,Pyramids of Giza Egypt,data/country_card_images/egypt/pyramids_of_giza.jpg,no,cheer_reasons,downloaded
Egypt,egypt,cheer_reasons,Nile River,nile_river,Nile River Egypt,data/country_card_images/egypt/nile_river.jpg,no,cheer_reasons,downloaded
Egypt,egypt,cheer_reasons,Mohamed Salah (world's best?),mohamed_salah_world_s_best,Mohamed Salah (world's best?) Egypt,data/country_card_images/egypt/mohamed_salah_world_s_best.jpg,no,cheer_reasons,downloaded
Egypt,egypt,cheer_reasons,Mummies & pharaohs,mummies_pharaohs,Mummies & pharaohs Egypt,data/country_card_images/egypt/mummies_pharaohs.jpg,no,cheer_reasons,downloaded
Egypt,egypt,cheer_reasons,Ancient mysteries,ancient_mysteries,Ancient mysteries Egypt,data/country_card_images/egypt/ancient_mysteries.jpg,no,cheer_reasons,downloaded
Iran,iran,animals,Persian Leopard,persian_leopard,Persian Leopard,data/country_card_images/iran/persian_leopard.jpg,no,animals,downloaded
Iran,iran,animals,Asiatic Cheetah (critically endangered!),asiatic_cheetah_critically_endangered,Asiatic Cheetah (critically endangered!),data/country_card_images/iran/asiatic_cheetah_critically_endangered.jpg,no,animals,downloaded
Iran,iran,animals,Asiatic Lion,asiatic_lion,Asiatic Lion,data/country_card_images/iran/asiatic_lion.jpg,no,animals,downloaded
Iran,iran,animals,Iranian Ground Squirrel,iranian_ground_squirrel,Iranian Ground Squirrel,data/country_card_images/iran/iranian_ground_squirrel.jpg,no,animals,downloaded
Iran,iran,foods,Kabab Koobideh,kabab_koobideh,Kabab Koobideh Iran,data/country_card_images/iran/kabab_koobideh.jpg,no,foods,downloaded
Iran,iran,foods,Ghormeh Sabzi (herb stew),ghormeh_sabzi_herb_stew,Ghormeh Sabzi (herb stew) Iran,data/country_card_images/iran/ghormeh_sabzi_herb_stew.jpg,no,foods,downloaded
Iran,iran,foods,Persian rice,persian_rice,Persian rice Iran,data/country_card_images/iran/persian_rice.jpg,no,foods,downloaded
Iran,iran,foods,Fesenjan (walnut pomegranate stew),fesenjan_walnut_pomegranate_stew,Fesenjan (walnut pomegranate stew) Iran,data/country_card_images/iran/fesenjan_walnut_pomegranate_stew.jpg,no,foods,downloaded
Iran,iran,landmarks,Persepolis ruins,persepolis_ruins,Persepolis ruins Iran,data/country_card_images/iran/persepolis_ruins.jpg,no,landmarks,downloaded
Iran,iran,landmarks,Naqsh-e Jahan Square,naqsh_e_jahan_square,Naqsh-e Jahan Square Iran,data/country_card_images/iran/naqsh_e_jahan_square.jpg,no,landmarks,downloaded
Iran,iran,landmarks,Alamut Castle,alamut_castle,Alamut Castle Iran,data/country_card_images/iran/alamut_castle.jpg,no,landmarks,downloaded
Iran,iran,landmarks,Golestan Palace,golestan_palace,Golestan Palace Iran,data/country_card_images/iran/golestan_palace.jpg,no,landmarks,downloaded
Iran,iran,cheer_reasons,Ancient Persia,ancient_persia,Ancient Persia Iran,data/country_card_images/iran/ancient_persia.jpg,no,cheer_reasons,downloaded
Iran,iran,cheer_reasons,Persian carpets,persian_carpets,Persian carpets Iran,data/country_card_images/iran/persian_carpets.jpg,no,cheer_reasons,downloaded
Iran,iran,cheer_reasons,Critically endangered Asiatic cheetah,critically_endangered_asiatic_cheetah,Critically endangered Asiatic cheetah Iran,data/country_card_images/iran/critically_endangered_asiatic_cheetah.jpg,no,cheer_reasons,downloaded
Iran,iran,cheer_reasons,Saffron,saffron,Saffron Iran,data/country_card_images/iran/saffron.jpg,no,cheer_reasons,downloaded
Iran,iran,cheer_reasons,Mehdi Taremi is dangerous,mehdi_taremi_is_dangerous,Mehdi Taremi is dangerous Iran,data/country_card_images/iran/mehdi_taremi_is_dangerous.jpg,no,cheer_reasons,downloaded
New Zealand,new-zealand,animals,Kiwi,kiwi,Kiwi,data/country_card_images/new-zealand/kiwi.jpg,no,animals,downloaded
New Zealand,new-zealand,animals,Tuatara (living dinosaur!),tuatara_living_dinosaur,Tuatara (living dinosaur!),data/country_card_images/new-zealand/tuatara_living_dinosaur.jpg,no,animals,downloaded
New Zealand,new-zealand,animals,Hector's Dolphin,hector_s_dolphin,Hector's Dolphin,data/country_card_images/new-zealand/hector_s_dolphin.jpg,no,animals,downloaded
New Zealand,new-zealand,animals,Kea (mischievous parrot),kea_mischievous_parrot,Kea (mischievous parrot),data/country_card_images/new-zealand/kea_mischievous_parrot.jpg,no,animals,downloaded
New Zealand,new-zealand,foods,Pavlova,pavlova,Pavlova New Zealand,data/country_card_images/new-zealand/pavlova.jpg,no,foods,downloaded
New Zealand,new-zealand,foods,Hangi (earth oven feast),hangi_earth_oven_feast,Hangi (earth oven feast) New Zealand,data/country_card_images/new-zealand/hangi_earth_oven_feast.jpg,no,foods,missing
New Zealand,new-zealand,foods,Meat pie,meat_pie,Meat pie New Zealand,data/country_card_images/new-zealand/meat_pie.jpg,no,foods,downloaded
New Zealand,new-zealand,foods,L&P soda,l_p_soda,L&P soda New Zealand,data/country_card_images/new-zealand/l_p_soda.jpg,no,foods,downloaded
New Zealand,new-zealand,foods,Kiwifruit,kiwifruit,Kiwifruit New Zealand,data/country_card_images/new-zealand/kiwifruit.jpg,no,foods,downloaded
New Zealand,new-zealand,landmarks,Milford Sound,milford_sound,Milford Sound New Zealand,data/country_card_images/new-zealand/milford_sound.jpg,no,landmarks,downloaded
New Zealand,new-zealand,landmarks,Hobbiton,hobbiton,Hobbiton New Zealand,data/country_card_images/new-zealand/hobbiton.jpg,no,landmarks,downloaded
New Zealand,new-zealand,landmarks,Bay of Islands,bay_of_islands,Bay of Islands New Zealand,data/country_card_images/new-zealand/bay_of_islands.jpg,no,landmarks,downloaded
New Zealand,new-zealand,landmarks,Tongariro National Park,tongariro_national_park,Tongariro National Park New Zealand,data/country_card_images/new-zealand/tongariro_national_park.jpg,no,landmarks,downloaded
New Zealand,new-zealand,cheer_reasons,Lord of the Rings,lord_of_the_rings,Lord of the Rings New Zealand,data/country_card_images/new-zealand/lord_of_the_rings.jpg,no,cheer_reasons,downloaded
New Zealand,new-zealand,cheer_reasons,Kiwi birds,kiwi_birds,Kiwi birds New Zealand,data/country_card_images/new-zealand/kiwi_birds.jpg,no,cheer_reasons,downloaded
New Zealand,new-zealand,cheer_reasons,Rugby All Blacks,rugby_all_blacks,Rugby All Blacks New Zealand,data/country_card_images/new-zealand/rugby_all_blacks.jpg,no,cheer_reasons,downloaded
New Zealand,new-zealand,cheer_reasons,Hobbiton,hobbiton,Hobbiton New Zealand,data/country_card_images/new-zealand/hobbiton.jpg,yes,landmarks,downloaded
New Zealand,new-zealand,cheer_reasons,Māori culture,maori_culture,Māori culture New Zealand,data/country_card_images/new-zealand/maori_culture.jpg,no,cheer_reasons,downloaded
Spain,spain,animals,Iberian Lynx (very endangered!),iberian_lynx_very_endangered,Iberian Lynx (very endangered!),data/country_card_images/spain/iberian_lynx_very_endangered.jpg,no,animals,downloaded
Spain,spain,animals,Spanish Imperial Eagle,spanish_imperial_eagle,Spanish Imperial Eagle,data/country_card_images/spain/spanish_imperial_eagle.jpg,no,animals,downloaded
Spain,spain,animals,Brown Bear,brown_bear,Brown Bear,data/country_card_images/spain/brown_bear.jpg,no,animals,downloaded
Spain,spain,animals,Wild Boar,wild_boar,Wild Boar,data/country_card_images/spain/wild_boar.jpg,no,animals,downloaded
Spain,spain,foods,Paella,paella,Paella Spain,data/country_card_images/spain/paella.jpg,no,foods,downloaded
Spain,spain,foods,Tapas,tapas,Tapas Spain,data/country_card_images/spain/tapas.jpg,no,foods,downloaded
Spain,spain,foods,Tortilla española,tortilla_espanola,Tortilla española Spain,data/country_card_images/spain/tortilla_espanola.jpg,no,foods,downloaded
Spain,spain,foods,Churros,churros,Churros Spain,data/country_card_images/spain/churros.jpg,no,foods,downloaded
Spain,spain,foods,Gazpacho,gazpacho,Gazpacho Spain,data/country_card_images/spain/gazpacho.jpg,no,foods,downloaded
Spain,spain,landmarks,Sagrada Familia,sagrada_familia,Sagrada Familia Spain,data/country_card_images/spain/sagrada_familia.jpg,no,landmarks,downloaded
Spain,spain,landmarks,Alhambra,alhambra,Alhambra Spain,data/country_card_images/spain/alhambra.jpg,no,landmarks,downloaded
Spain,spain,landmarks,Park Güell,park_guell,Park Güell Spain,data/country_card_images/spain/park_guell.jpg,no,landmarks,downloaded
Spain,spain,landmarks,Prado Museum,prado_museum,Prado Museum Spain,data/country_card_images/spain/prado_museum.jpg,no,landmarks,downloaded
Spain,spain,landmarks,La Tomatina festival,la_tomatina_festival,La Tomatina festival Spain,data/country_card_images/spain/la_tomatina_festival.jpg,no,landmarks,downloaded
Spain,spain,cheer_reasons,Paella,paella,Paella Spain,data/country_card_images/spain/paella.jpg,yes,foods,downloaded
Spain,spain,cheer_reasons,Sagrada Familia,sagrada_familia,Sagrada Familia Spain,data/country_card_images/spain/sagrada_familia.jpg,yes,landmarks,downloaded
Spain,spain,cheer_reasons,World Cup 2010 champions,world_cup_2010_champions,World Cup 2010 champions Spain,data/country_card_images/spain/world_cup_2010_champions.jpg,no,cheer_reasons,downloaded
Spain,spain,cheer_reasons,Iberian Lynx (endangered beauty),iberian_lynx_endangered_beauty,Iberian Lynx (endangered beauty) Spain,data/country_card_images/spain/iberian_lynx_endangered_beauty.jpg,no,cheer_reasons,downloaded
Spain,spain,cheer_reasons,La Liga best league,la_liga_best_league,La Liga best league Spain,data/country_card_images/spain/la_liga_best_league.jpg,no,cheer_reasons,downloaded
Cape Verde,cape-verde,animals,Loggerhead Sea Turtle,loggerhead_sea_turtle,Loggerhead Sea Turtle,data/country_card_images/cape-verde/loggerhead_sea_turtle.jpg,no,animals,downloaded
Cape Verde,cape-verde,animals,Osprey,osprey,Osprey,data/country_card_images/cape-verde/osprey.jpg,no,animals,downloaded
Cape Verde,cape-verde,animals,Cape Verde Giant Skink,cape_verde_giant_skink,Cape Verde Giant Skink,data/country_card_images/cape-verde/cape_verde_giant_skink.jpg,no,animals,downloaded
Cape Verde,cape-verde,animals,Humpback Whale,humpback_whale,Humpback Whale,data/country_card_images/cape-verde/humpback_whale.jpg,no,animals,downloaded
Cape Verde,cape-verde,foods,Cachupa (bean & corn stew),cachupa_bean_corn_stew,Cachupa (bean & corn stew) Cape Verde,data/country_card_images/cape-verde/cachupa_bean_corn_stew.jpg,no,foods,downloaded
Cape Verde,cape-verde,foods,Pastéis de bacalhau (fish cakes),pasteis_de_bacalhau_fish_cakes,Pastéis de bacalhau (fish cakes) Cape Verde,data/country_card_images/cape-verde/pasteis_de_bacalhau_fish_cakes.jpg,no,foods,downloaded
Cape Verde,cape-verde,foods,Catchupa rica,catchupa_rica,Catchupa rica Cape Verde,data/country_card_images/cape-verde/catchupa_rica.jpg,no,foods,missing
Cape Verde,cape-verde,foods,Grogue (sugarcane spirit),grogue_sugarcane_spirit,Grogue (sugarcane spirit) Cape Verde,data/country_card_images/cape-verde/grogue_sugarcane_spirit.jpg,no,foods,missing
Cape Verde,cape-verde,landmarks,Santo Antão island,santo_antao_island,Santo Antão island Cape Verde,data/country_card_images/cape-verde/santo_antao_island.jpg,no,landmarks,downloaded
